"BirdID","ColNestLaying","Date","Time_Since_sun_rise","Colony","Nest","Playback_type","Playback_file","Recording_day","playback","N_chicks","D_chicks","sex","Season","Feeding_visits","BirdID_CNL","exact_age","minimum_age","age_seasons","age_categorical","temperature","wind","class_breeder"
"BJ09725","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"F","2017/2018",3,"BJ09725-7_9_2017-12-11",1182,1182,4,"could_breed",15.7,2.9,"parent"
"BJ09725","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"F","2017/2018",2,"BJ09725-7_9_2017-12-11",1181,1181,4,"could_breed",13,2.7,"parent"
"BJ09732","32_1_2017-12-11","2018-01-11",43,"32","1","C",2,1,"two",2,16,"M","2017/2018",2,"BJ09732-32_1_2017-12-11",1182,1182,4,"could_breed",20.8,4.5,"parent"
"BJ09732","32_1_2017-12-11","2018-01-12",35,"32","1","F",8,2,"two",2,17,"M","2017/2018",11,"BJ09732-32_1_2017-12-11",1183,1183,4,"could_breed",19.1,1.7,"parent"
"BJ09732","32_1_2017-12-11","2018-01-13",38,"32","1","M",4,3,"two",2,18,"M","2017/2018",7,"BJ09732-32_1_2017-12-11",1184,1184,4,"could_breed",19.4,1.9,"parent"
"BJ09734","37_2_2019-10-15","2019-11-07",110,"37","2","C",12,1,"one",2,8,"F","2019/2020",5,"BJ09734-37_2_2019-10-15",1847,1847,6,"could_breed",20.1,3.1,"parent"
"BJ09734","37_2_2019-10-15","2019-11-09",77,"37","2","F",3,3,"one",2,10,"F","2019/2020",6,"BJ09734-37_2_2019-10-15",1849,1849,6,"could_breed",16.7,2.6,"parent"
"BJ09734","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"F","2017/2018",7,"BJ09734-37_2_2017-10-13",1122,1122,4,"could_breed",18.8,2.5,"parent"
"BJ09734","37_2_2019-10-15","2019-11-08",80,"37","2","M",5,2,"one",2,9,"F","2019/2020",3,"BJ09734-37_2_2019-10-15",1848,1848,6,"could_breed",15.1,3.2,"parent"
"BJ09734","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"F","2017/2018",3,"BJ09734-37_2_2017-10-13",1121,1121,4,"could_breed",14.5,1.6,"parent"
"BJ09734","37_2_2017-10-13","2017-11-10",44,"37","2","M",4,1,"six",2,11,"F","2017/2018",5,"BJ09734-37_2_2017-10-13",1120,1120,4,"could_breed",13.5,3.4,"parent"
"BJ09747","32_25_2019-10-23","2019-11-16",92,"32","25","C",1,1,"two",2,11,"M","2019/2020",1,"BJ09747-32_25_2019-10-23",1854,1854,6,"could_breed",21.9,3,"helper"
"BJ09748","32_25_2019-10-23","2019-11-19",94,"32","25","F",7,2,"two",2,14,"M","2019/2020",4,"BJ09748-32_25_2019-10-23",1857,1857,6,"could_breed",21.3,4.1,"parent"
"BJ09748","32_25_2019-10-23","2019-11-16",92,"32","25","C",1,1,"two",2,11,"M","2019/2020",4,"BJ09748-32_25_2019-10-23",1854,1854,6,"could_breed",21.9,3,"parent"
"BJ09758","31_18_2017-12-07","2018-01-03",41,"31","18","M",5,2,"one",2,13,"M","2017/2018",1,"BJ09758-31_18_2017-12-07",1171,1171,4,"could_breed",14.9,1.6,"helper"
"BJ09758","31_18_2017-12-07","2018-01-02",41,"31","18","C",10,1,"one",2,12,"M","2017/2018",1,"BJ09758-31_18_2017-12-07",1170,1170,4,"could_breed",12.4,3.1,"helper"
"BJ09758","31_18_2017-12-07","2018-01-04",42,"31","18","F",9,3,"one",2,14,"M","2017/2018",1,"BJ09758-31_18_2017-12-07",1172,1172,4,"could_breed",20.2,7.1,"helper"
"BJ09763","7_9_2017-12-11","2018-01-08",44,"7","9","F",7,1,"three",2,14,"M","2017/2018",1,"BJ09763-7_9_2017-12-11",1183,1183,4,"could_breed",22.7,4.6,"helper"
"BJ09763","7_20_2019-12-14","2020-01-05",55.9999999999999,"7","20","F",3,1,"three",4,8,"M","2019/2020",9,"BJ09763-7_20_2019-12-14",1910,1910,6,"could_breed",17.5,4.5,"parent"
"BJ09763","7_20_2019-12-14","2020-01-08",69,"7","20","M",5,3,"three",4,11,"M","2019/2020",11,"BJ09763-7_20_2019-12-14",1913,1913,6,"could_breed",18.8,3.4,"parent"
"BJ09763","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"M","2017/2018",1,"BJ09763-7_9_2017-12-11",1185,1185,4,"could_breed",15.7,2.9,"helper"
"BJ09763","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"M","2017/2018",1,"BJ09763-7_9_2017-12-11",1184,1184,4,"could_breed",13,2.7,"helper"
"BJ09763","7_20_2019-12-14","2020-01-06",65.0000000000001,"7","20","C",2,2,"three",4,9,"M","2019/2020",4,"BJ09763-7_20_2019-12-14",1911,1911,6,"could_breed",23.9,2.8,"parent"
"BJ09766","71_32_2019-10-30","2019-11-24",123,"71","32","F",8,1,"four",2,12,"F","2019/2020",4,"BJ09766-71_32_2019-10-30",1860,1860,6,"could_breed",20.3,3.2,"parent"
"BJ09766","71_32_2019-10-30","2019-11-25",79.0000000000001,"71","32","M",5,2,"four",2,13,"F","2019/2020",5,"BJ09766-71_32_2019-10-30",1861,1861,6,"could_breed",19.5,2.8,"parent"
"BJ09766","71_32_2019-10-30","2019-11-26",81,"71","32","C",2,3,"four",2,14,"F","2019/2020",5,"BJ09766-71_32_2019-10-30",1862,1862,6,"could_breed",22,1.2,"parent"
"BJ09770","21_3_2017-12-24","2018-01-21",36,"21","3","F",6,3,"three",3,14,"M","2017/2018",10,"BJ09770-21_3_2017-12-24",1188,1188,4,"could_breed",21.4,6.7,"parent"
"BJ09770","21_3_2017-12-24","2018-01-19",39,"21","3","F",7,1,"three",3,12,"M","2017/2018",8,"BJ09770-21_3_2017-12-24",1186,1186,4,"could_breed",17,1.6,"parent"
"BJ09770","21_3_2017-12-24","2018-01-20",31,"21","3","C",12,2,"three",3,13,"M","2017/2018",7,"BJ09770-21_3_2017-12-24",1187,1187,4,"could_breed",19,5,"parent"
"BJ09770","21_1_2019-10-19","2019-11-12",100,"21","1","F",9,2,"six",3,11,"M","2019/2020",12,"BJ09770-21_1_2019-10-19",1848,1848,6,"could_breed",21.3,3,"parent"
"BJ09778","11_37_2017-12-24","2018-01-23",40,"11","37","C",1,2,"five",3,16,"M","2017/2018",11,"BJ09778-11_37_2017-12-24",1189,1189,4,"could_breed",13.9,0,"parent"
"BJ09778","11_37_2017-12-24","2018-01-22",31,"11","37","M",4,1,"five",3,15,"M","2017/2018",9,"BJ09778-11_37_2017-12-24",1188,1188,4,"could_breed",20.2,2.8,"parent"
"BJ09778","11_37_2017-12-24","2018-01-24",34,"11","37","F",7,3,"five",3,17,"M","2017/2018",12,"BJ09778-11_37_2017-12-24",1190,1190,4,"could_breed",17.5,0,"parent"
"BJ09789","27_10_2017-10-20","2017-11-17",86,"27","10","M",4,1,"six",2,14,"M","2017/2018",5,"BJ09789-27_10_2017-10-20",1120,1120,4,"could_breed",7.2,2.7,"parent"
"BJ09789","27_10_2017-10-20","2017-11-18",52,"27","10","F",11,2,"six",2,15,"M","2017/2018",5,"BJ09789-27_10_2017-10-20",1121,1121,4,"could_breed",11.9,3.6,"parent"
"BJ09789","27_10_2017-10-20","2017-11-19",56,"27","10","C",1,3,"six",2,16,"M","2017/2018",6,"BJ09789-27_10_2017-10-20",1122,1122,4,"could_breed",13.4,1.9,"parent"
"BJ09793","37_16B_2019-10-15","2019-11-09",77,"37","16B","F",3,3,"one",2,12,"M","2019/2020",6,"BJ09793-37_16B_2019-10-15",1841,1841,6,"could_breed",16.7,2.6,"parent"
"BJ09793","37_16B_2019-10-15","2019-11-07",110,"37","16B","C",12,1,"one",2,10,"M","2019/2020",7,"BJ09793-37_16B_2019-10-15",1839,1839,6,"could_breed",20.1,3.1,"parent"
"BJ09793","37_16B_2019-10-15","2019-11-08",80,"37","16B","M",5,2,"one",2,11,"M","2019/2020",4,"BJ09793-37_16B_2019-10-15",1840,1840,6,"could_breed",15.1,3.2,"parent"
"BJ09796","71_23_2019-10-13","2019-11-05",84,"71","23","F",7,2,"two",2,9,"M","2019/2020",5,"BJ09796-71_23_2019-10-13",1837,1837,6,"could_breed",25.5,8.3,"parent"
"BJ09796","71_23_2019-10-13","2019-11-06",75,"71","23","M",4,3,"two",2,10,"M","2019/2020",5,"BJ09796-71_23_2019-10-13",1838,1838,6,"could_breed",21.1,7.5,"parent"
"BJ09796","71_23_2019-10-13","2019-11-04",61,"71","23","C",2,1,"two",2,8,"M","2019/2020",3,"BJ09796-71_23_2019-10-13",1836,1836,6,"could_breed",14.7,2,"parent"
"BJ09838","37_28_2019-10-13","2019-11-07",110,"37","28","C",12,1,"one",3,11,"M","2019/2020",10,"BJ09838-37_28_2019-10-13",1842,1842,6,"could_breed",20.1,3.1,"parent"
"BJ09838","37_28_2019-10-13","2019-11-09",77,"37","28","F",3,3,"one",3,13,"M","2019/2020",9,"BJ09838-37_28_2019-10-13",1844,1844,6,"could_breed",16.7,2.6,"parent"
"BJ09838","37_28_2019-10-13","2019-11-08",80,"37","28","M",5,2,"one",3,12,"M","2019/2020",2,"BJ09838-37_28_2019-10-13",1843,1843,6,"could_breed",15.1,3.2,"parent"
"BJ09838","37_28_2019-12-15","2020-01-08",101,"37","28","F",9,1,"four",3,11,"M","2019/2020",10,"BJ09838-37_28_2019-12-15",1904,1904,6,"could_breed",18.8,3.4,"parent"
"BJ09838","37_28_2019-12-15","2020-01-10",59.9999999999999,"37","28","C",12,3,"four",3,13,"M","2019/2020",8,"BJ09838-37_28_2019-12-15",1906,1906,6,"could_breed",19.2,2.6,"parent"
"BJ09847","42_22_2019-12-12","2020-01-04",75,"42","22","C",10,1,"one",3,10,"F","2019/2020",10,"BJ09847-42_22_2019-12-12",1890,1890,6,"could_breed",22.4,6.9,"parent"
"BJ09847","42_22_2019-12-12","2020-01-06",60.9999999999999,"42","22","F",7,3,"one",2,12,"F","2019/2020",8,"BJ09847-42_22_2019-12-12",1892,1892,6,"could_breed",23.9,2.8,"parent"
"BJ09847","42_21_2017-12-14","2018-01-06",45,"42","21","C",12,2,"five",3,9,"F","2017/2018",2,"BJ09847-42_21_2017-12-14",1162,1162,4,"could_breed",20.2,1.9,"parent"
"BJ09847","42_21_2017-12-14","2018-01-05",42,"42","21","F",6,1,"five",3,8,"F","2017/2018",2,"BJ09847-42_21_2017-12-14",1161,1161,4,"could_breed",18.5,1.3,"parent"
"BJ09847","42_22_2019-12-12","2020-01-05",76,"42","22","M",13,2,"one",2,11,"F","2019/2020",6,"BJ09847-42_22_2019-12-12",1891,1891,6,"could_breed",20.6,3.8,"parent"
"BJ09852","37_45_2019-10-13","2019-11-07",110,"37","45","C",12,1,"one",3,11,"M","2019/2020",9,"BJ09852-37_45_2019-10-13",1831,1831,6,"could_breed",20.1,3.1,"parent"
"BJ09852","37_45_2019-10-13","2019-11-09",77,"37","45","F",3,3,"one",3,13,"M","2019/2020",8,"BJ09852-37_45_2019-10-13",1833,1833,6,"could_breed",16.7,2.6,"parent"
"BJ09865","37_2_2017-10-13","2017-11-10",44,"37","2","M",4,1,"six",2,11,"M","2017/2018",2,"BJ09865-37_2_2017-10-13",1102,1102,4,"could_breed",13.5,3.4,"parent"
"BJ09865","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"M","2017/2018",5,"BJ09865-37_2_2017-10-13",1104,1104,4,"could_breed",18.8,2.5,"parent"
"BJ09865","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"M","2017/2018",3,"BJ09865-37_2_2017-10-13",1103,1103,4,"could_breed",14.5,1.6,"parent"
"BJ09866","37_2_2017-10-13","2017-11-10",44,"37","2","M",4,1,"six",2,11,"M","2017/2018",2,"BJ09866-37_2_2017-10-13",1102,1102,4,"could_breed",13.5,3.4,"helper"
"BJ09866","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"M","2017/2018",2,"BJ09866-37_2_2017-10-13",1103,1103,4,"could_breed",14.5,1.6,"helper"
"BJ09866","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"M","2017/2018",4,"BJ09866-37_2_2017-10-13",1104,1104,4,"could_breed",18.8,2.5,"helper"
"BJ09872","27_46_2017-10-18","2017-11-19",56,"27","46","C",1,3,"six",1,18,"F","2017/2018",4,"BJ09872-27_46_2017-10-18",1110,1110,4,"could_breed",13.4,1.9,"parent"
"BJ09872","27_46_2017-10-18","2017-11-18",52,"27","46","F",11,2,"six",1,17,"F","2017/2018",5,"BJ09872-27_46_2017-10-18",1109,1109,4,"could_breed",11.9,3.6,"parent"
"BJ09872","27_46_2017-10-18","2017-11-17",86,"27","46","M",4,1,"six",1,16,"F","2017/2018",3,"BJ09872-27_46_2017-10-18",1108,1108,4,"could_breed",7.2,2.7,"parent"
"BJ09878","32_14_2017-12-11","2018-01-12",35,"32","14","F",8,2,"two",1,18,"M","2017/2018",6,"BJ09878-32_14_2017-12-11",1162,1162,4,"could_breed",19.1,1.7,"parent"
"BJ09878","32_14_2017-12-11","2018-01-13",38,"32","14","M",4,3,"two",1,19,"M","2017/2018",3,"BJ09878-32_14_2017-12-11",1163,1163,4,"could_breed",19.4,1.9,"parent"
"BJ09878","32_7_2019-12-15","2020-01-10",70.9999999999999,"32","7","M",13,2,"one",3,12,"M","2019/2020",3,"BJ09878-32_7_2019-12-15",1890,1890,6,"could_breed",19.2,2.6,"parent"
"BJ09878","32_7_2019-12-15","2020-01-11",50,"32","7","F",8,3,"one",3,13,"M","2019/2020",2,"BJ09878-32_7_2019-12-15",1891,1891,6,"could_breed",20.4,4.8,"parent"
"BJ09878","32_7_2019-12-15","2020-01-09",68,"32","7","C",1,1,"one",3,11,"M","2019/2020",1,"BJ09878-32_7_2019-12-15",1889,1889,6,"could_breed",17.8,0,"parent"
"BJ09878","32_14_2017-12-11","2018-01-11",43,"32","14","C",2,1,"two",1,17,"M","2017/2018",1,"BJ09878-32_14_2017-12-11",1161,1161,4,"could_breed",20.8,4.5,"parent"
"BJ09879","32_14_2017-12-11","2018-01-12",35,"32","14","F",8,2,"two",1,18,"M","2017/2018",2,"BJ09879-32_14_2017-12-11",1162,1162,4,"could_breed",19.1,1.7,"helper"
"BJ09879","32_14_2017-12-11","2018-01-13",38,"32","14","M",4,3,"two",1,19,"M","2017/2018",4,"BJ09879-32_14_2017-12-11",1163,1163,4,"could_breed",19.4,1.9,"helper"
"BJ09879","32_21_2017-12-11","2018-01-13",38,"32","21","M",4,3,"two",2,19,"M","2017/2018",2,"BJ09879-32_21_2017-12-11",1163,1163,4,"could_breed",19.4,1.9,"helper"
"BJ09882","11_28_2017-10-12","2017-11-03",47,"11","28","C",10,1,"one",1,8,"F","2017/2018",4,"BJ09882-11_28_2017-10-12",1092,1092,4,"could_breed",18.9,3.5,"parent"
"BJ09882","11_28_2017-10-12","2017-11-04",42,"11","28","M",5,2,"one",1,9,"F","2017/2018",3,"BJ09882-11_28_2017-10-12",1093,1093,4,"could_breed",22.6,3.1,"parent"
"BJ09882","11_28_2017-10-12","2017-11-06",42,"11","28","F",9,3,"one",1,11,"F","2017/2018",2,"BJ09882-11_28_2017-10-12",1095,1095,4,"could_breed",17.5,1.3,"parent"
"BJ09883","11_34_2017-12-25","2018-01-24",34,"11","34","F",7,3,"five",2,16,"M","2017/2018",7,"BJ09883-11_34_2017-12-25",1173,1173,4,"could_breed",17.5,0,"parent"
"BJ09883","11_34_2017-12-25","2018-01-22",31,"11","34","M",4,1,"five",2,14,"M","2017/2018",10,"BJ09883-11_34_2017-12-25",1171,1171,4,"could_breed",20.2,2.8,"parent"
"BJ09883","11_34_2017-12-25","2018-01-23",40,"11","34","C",1,2,"five",2,15,"M","2017/2018",8,"BJ09883-11_34_2017-12-25",1172,1172,4,"could_breed",13.9,0,"parent"
"BJ09887","11_20_2017-12-25","2018-01-22",31,"11","20","M",4,1,"five",1,13,"M","2017/2018",6,"BJ09887-11_20_2017-12-25",1168,1168,4,"could_breed",20.2,2.8,"parent"
"BJ09887","11_20_2017-12-25","2018-01-24",34,"11","20","F",7,3,"five",1,15,"M","2017/2018",2,"BJ09887-11_20_2017-12-25",1170,1170,4,"could_breed",17.5,0,"parent"
"BJ09887","11_20_2017-12-25","2018-01-23",40,"11","20","C",1,2,"five",1,14,"M","2017/2018",4,"BJ09887-11_20_2017-12-25",1169,1169,4,"could_breed",13.9,0,"parent"
"BJ09887","11_28_2017-10-12","2017-11-06",42,"11","28","F",9,3,"one",1,11,"M","2017/2018",2,"BJ09887-11_28_2017-10-12",1091,1091,4,"could_breed",17.5,1.3,"helper"
"BJ09895","21_3_2017-12-24","2018-01-21",36,"21","3","F",6,3,"three",3,14,"F","2017/2018",8,"BJ09895-21_3_2017-12-24",1161,1161,4,"could_breed",21.4,6.7,"parent"
"BJ09895","21_3_2017-12-24","2018-01-20",31,"21","3","C",12,2,"three",3,13,"F","2017/2018",6,"BJ09895-21_3_2017-12-24",1160,1160,4,"could_breed",19,5,"parent"
"BJ09895","21_3_2017-12-24","2018-01-19",39,"21","3","F",7,1,"three",3,12,"F","2017/2018",4,"BJ09895-21_3_2017-12-24",1159,1159,4,"could_breed",17,1.6,"parent"
"BJ09904","37_59_2017-10-14","2017-11-12",46,"37","59","C",1,3,"six",3,14,"M","2017/2018",2,"BJ09904-37_59_2017-10-14",1089,1089,4,"could_breed",18.8,2.5,"helper"
"BJ09904","37_61_2019-10-16","2019-11-09",77,"37","61","F",3,3,"one",3,10,"M","2019/2020",4,"BJ09904-37_61_2019-10-16",1816,1816,6,"could_breed",16.7,2.6,"parent"
"BJ09904","37_61_2019-10-16","2019-11-08",77,"37","61","M",5,2,"one",3,9,"M","2019/2020",6,"BJ09904-37_61_2019-10-16",1815,1815,6,"could_breed",15.1,3.2,"parent"
"BJ09904","37_61_2019-10-16","2019-11-07",110,"37","61","C",12,1,"one",3,8,"M","2019/2020",8,"BJ09904-37_61_2019-10-16",1814,1814,6,"could_breed",20.1,3.1,"parent"
"BJ09913","37_18_2019-12-15","2020-01-10",59.9999999999999,"37","18","C",12,3,"four",3,12,"M","2019/2020",1,"BJ09913-37_18_2019-12-15",1860,1860,6,"could_breed",19.2,2.6,"helper"
"BJ09914","32_25_2019-10-23","2019-11-16",92,"32","25","C",1,1,"two",2,11,"F","2019/2020",5,"BJ09914-32_25_2019-10-23",1805,1805,6,"could_breed",21.9,3,"parent"
"BJ09914","32_25_2019-10-23","2019-11-19",94,"32","25","F",7,2,"two",2,14,"F","2019/2020",6,"BJ09914-32_25_2019-10-23",1808,1808,6,"could_breed",21.3,4.1,"parent"
"BJ09930","37_17_2017-10-16","2017-11-10",44,"37","17","M",4,1,"six",3,9,"M","2017/2018",3,"BJ09930-37_17_2017-10-16",1065,1065,4,"could_breed",13.5,3.4,"helper"
"BJ09930","37_17_2017-10-16","2017-11-11",56,"37","17","F",11,2,"six",3,10,"M","2017/2018",3,"BJ09930-37_17_2017-10-16",1066,1066,4,"could_breed",14.5,1.6,"helper"
"BJ09952","7_31_2018-02-02","2018-02-23",32,"7","31","C",2,1,"six",3,6,"F","2017/2018",3,"BJ09952-7_31_2018-02-02",1161,1161,4,"could_breed",18.7,3.9,"parent"
"BJ09952","7_31_2018-02-02","2018-02-24",43,"7","31","F",3,2,"six",3,7,"F","2017/2018",5,"BJ09952-7_31_2018-02-02",1162,1162,4,"could_breed",19.8,5.8,"parent"
"BJ09952","7_31_2018-02-02","2018-02-25",36,"7","31","M",4,3,"six",3,8,"F","2017/2018",2,"BJ09952-7_31_2018-02-02",1163,1163,4,"could_breed",12.4,4,"parent"
"BJ09954","11_37_2017-12-24","2018-01-23",40,"11","37","C",1,2,"five",3,16,"F","2017/2018",10,"BJ09954-11_37_2017-12-24",NA,1501,5,"could_breed",13.9,0,"parent"
"BJ09954","11_37_2017-12-24","2018-01-24",34,"11","37","F",7,3,"five",3,17,"F","2017/2018",5,"BJ09954-11_37_2017-12-24",NA,1502,5,"could_breed",17.5,0,"parent"
"BJ09954","11_37_2017-12-24","2018-01-22",31,"11","37","M",4,1,"five",3,15,"F","2017/2018",9,"BJ09954-11_37_2017-12-24",NA,1500,5,"could_breed",20.2,2.8,"parent"
"BJ09958","37_16B_2019-10-15","2019-11-09",77,"37","16B","F",3,3,"one",2,12,"F","2019/2020",2,"BJ09958-37_16B_2019-10-15",1775,1775,6,"could_breed",16.7,2.6,"parent"
"BJ09958","37_16B_2019-10-15","2019-11-07",110,"37","16B","C",12,1,"one",2,10,"F","2019/2020",6,"BJ09958-37_16B_2019-10-15",1773,1773,6,"could_breed",20.1,3.1,"parent"
"BJ09958","37_16B_2019-10-15","2019-11-08",80,"37","16B","M",5,2,"one",2,11,"F","2019/2020",5,"BJ09958-37_16B_2019-10-15",1774,1774,6,"could_breed",15.1,3.2,"parent"
"BJ12529","8_35_2019-11-17","2019-12-12",64,"8","35","C",10,2,"five",3,12,"M","2019/2020",11,"BJ12529-8_35_2019-11-17",1788,1788,6,"could_breed",16.8,2.8,"parent"
"BJ12529","8_35_2019-11-17","2019-12-13",79.0000000000001,"8","35","F",6,3,"five",3,13,"M","2019/2020",11,"BJ12529-8_35_2019-11-17",1789,1789,6,"could_breed",20.1,6.2,"parent"
"BJ12529","8_35_2019-11-17","2019-12-11",107,"8","35","M",13,1,"five",3,11,"M","2019/2020",12,"BJ12529-8_35_2019-11-17",1787,1787,6,"could_breed",17.4,0,"parent"
"BJ12540","42_29_2019-12-12","2020-01-04",75,"42","29","C",10,1,"one",2,10,"F","2019/2020",7,"BJ12540-42_29_2019-12-12",1809,1809,6,"could_breed",22.4,6.9,"parent"
"BJ12540","42_29_2019-12-12","2020-01-05",76,"42","29","M",13,2,"one",2,11,"F","2019/2020",10,"BJ12540-42_29_2019-12-12",1810,1810,6,"could_breed",20.6,3.8,"parent"
"BJ12540","42_29_2019-12-12","2020-01-06",60.9999999999999,"42","29","F",7,3,"one",2,12,"F","2019/2020",6,"BJ12540-42_29_2019-12-12",1811,1811,6,"could_breed",23.9,2.8,"parent"
"BJ12595","71_5_2017-11-03","2017-12-06",43,"71","5","F",11,3,"one",2,18,"F","2017/2018",5,"BJ12595-71_5_2017-11-03",NA,1399,5,"could_breed",15.8,0,"parent"
"BJ12595","71_5_2017-11-03","2017-12-05",41,"71","5","M",4,2,"one",2,17,"F","2017/2018",6,"BJ12595-71_5_2017-11-03",NA,1398,5,"could_breed",21.1,4.8,"parent"
"BJ12595","71_5_2017-11-03","2017-12-03",86,"71","5","C",2,1,"one",3,15,"F","2017/2018",2,"BJ12595-71_5_2017-11-03",NA,1396,5,"could_breed",19.8,2.6,"parent"
"BJ12597","7_23_2018-01-30","2018-02-25",36,"7","23","M",4,3,"six",3,12,"M","2017/2018",4,"BJ12597-7_23_2018-01-30",NA,1280,4,"could_breed",12.4,4,"helper"
"BJ12600","7_23_2018-01-30","2018-02-24",43,"7","23","F",3,2,"six",3,11,"M","2017/2018",6,"BJ12600-7_23_2018-01-30",NA,1279,4,"could_breed",19.8,5.8,"parent"
"BJ12600","7_23_2018-01-30","2018-02-23",32,"7","23","C",2,1,"six",3,10,"M","2017/2018",5,"BJ12600-7_23_2018-01-30",NA,1278,4,"could_breed",18.7,3.9,"parent"
"BJ12600","7_23_2018-01-30","2018-02-25",36,"7","23","M",4,3,"six",3,12,"M","2017/2018",13,"BJ12600-7_23_2018-01-30",NA,1280,4,"could_breed",12.4,4,"parent"
"BJ12612","7_25_2019-12-14","2020-01-06",65.0000000000001,"7","25","C",2,2,"three",4,9,"M","2019/2020",3,"BJ12612-7_25_2019-12-14",NA,1960,6,"could_breed",23.9,2.8,"parent"
"BJ12612","7_25_2019-12-14","2020-01-05",55.9999999999999,"7","25","F",3,1,"three",4,8,"M","2019/2020",10,"BJ12612-7_25_2019-12-14",NA,1959,6,"could_breed",17.5,4.5,"parent"
"BJ12612","7_25_2019-12-14","2020-01-08",69,"7","25","M",5,3,"three",4,11,"M","2019/2020",10,"BJ12612-7_25_2019-12-14",NA,1962,6,"could_breed",18.8,3.4,"parent"
"BJ12617","32_45_2019-12-18","2020-01-10",70.9999999999999,"32","45","M",13,2,"one",3,10,"F","2019/2020",5,"BJ12617-32_45_2019-12-18",NA,1961,6,"could_breed",19.2,2.6,"parent"
"BJ12617","32_45_2019-12-18","2020-01-11",50,"32","45","F",8,3,"one",3,11,"F","2019/2020",7,"BJ12617-32_45_2019-12-18",NA,1962,6,"could_breed",20.4,4.8,"parent"
"BJ12618","32_21_2017-12-11","2018-01-11",43,"32","21","C",2,1,"two",2,17,"F","2017/2018",2,"BJ12618-32_21_2017-12-11",NA,1232,4,"could_breed",20.8,4.5,"parent"
"BJ12618","32_21_2017-12-11","2018-01-13",38,"32","21","M",4,3,"two",2,19,"F","2017/2018",7,"BJ12618-32_21_2017-12-11",NA,1234,4,"could_breed",19.4,1.9,"parent"
"BJ12618","32_21_2017-12-11","2018-01-12",35,"32","21","F",8,2,"two",2,18,"F","2017/2018",8,"BJ12618-32_21_2017-12-11",NA,1233,4,"could_breed",19.1,1.7,"parent"
"BJ12628","32_45_2019-12-18","2020-01-11",50,"32","45","F",8,3,"one",3,11,"M","2019/2020",5,"BJ12628-32_45_2019-12-18",NA,1962,6,"could_breed",20.4,4.8,"parent"
"BJ12628","32_45_2019-12-18","2020-01-10",70.9999999999999,"32","45","M",13,2,"one",3,10,"M","2019/2020",9,"BJ12628-32_45_2019-12-18",NA,1961,6,"could_breed",19.2,2.6,"parent"
"BJ12632","20_11_2017-12-24","2018-01-18",29,"20","11","F",9,3,"five",2,11,"F","2017/2018",4,"BJ12632-20_11_2017-12-24",NA,1236,4,"could_breed",18.8,2.1,"parent"
"BJ12632","20_11_2017-12-24","2018-01-17",33,"20","11","C",12,2,"five",2,10,"F","2017/2018",5,"BJ12632-20_11_2017-12-24",NA,1235,4,"could_breed",20.3,5.8,"parent"
"BJ12633","42_24_2017-12-08","2018-01-05",42,"42","24","F",6,1,"five",2,14,"M","2017/2018",2,"BJ12633-42_24_2017-12-08",NA,1222,4,"could_breed",18.5,1.3,"parent"
"BJ12633","42_24_2017-12-08","2018-01-06",45,"42","24","C",12,2,"five",2,15,"M","2017/2018",2,"BJ12633-42_24_2017-12-08",NA,1223,4,"could_breed",20.2,1.9,"parent"
"BJ12633","42_24_2017-12-08","2018-01-07",37,"42","24","F",9,3,"five",2,16,"M","2017/2018",4,"BJ12633-42_24_2017-12-08",NA,1224,4,"could_breed",18.4,1.3,"parent"
"BJ12639","42_29_2019-12-12","2020-01-05",76,"42","29","M",13,2,"one",2,11,"M","2019/2020",5,"BJ12639-42_29_2019-12-12",NA,1952,6,"could_breed",20.6,3.8,"parent"
"BJ12639","42_29_2019-12-12","2020-01-04",75,"42","29","C",10,1,"one",2,10,"M","2019/2020",1,"BJ12639-42_29_2019-12-12",NA,1951,6,"could_breed",22.4,6.9,"parent"
"BJ12640","42_21_2017-12-14","2018-01-05",42,"42","21","F",6,1,"five",3,8,"M","2017/2018",1,"BJ12640-42_21_2017-12-14",NA,1222,4,"could_breed",18.5,1.3,"parent"
"BJ12640","42_21_2017-12-14","2018-01-06",45,"42","21","C",12,2,"five",3,9,"M","2017/2018",3,"BJ12640-42_21_2017-12-14",NA,1223,4,"could_breed",20.2,1.9,"parent"
"BJ12640","42_21_2017-12-14","2018-01-07",37,"42","21","F",9,3,"five",3,10,"M","2017/2018",3,"BJ12640-42_21_2017-12-14",NA,1224,4,"could_breed",18.4,1.3,"parent"
